Query Name,Original Execution Time,Optimized Execution Time,Error
15a_outerquery_2.sql,0.008186817169189453,29.31665825843811,
15a_komplex_3.sql,3.5433149337768555,4.706207990646362,
15a_komplex_2.sql,9.059906005859375e-06,5.104933023452759,
15a_outerquery_3.sql,9.203872919082642,4.699972152709961,
15a_outerquery_1.sql,1321.5898480415344,27.770524263381958,
15a_komplex_1.sql,9.80097508430481,5.209794044494629,
15a_subquery_3.sql,376.538382768631,4.104640007019043,
15a_subquery_2.sql,391.26586985588074,6.655041694641113,
15a_subquery_1.sql,364.2884910106659,4.016197204589844,
